timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-01-18T18:08:15,codecarbon,1406d87d-d4a1-426e-bfa5-a72bd5a55781,0.1045200824737548,3.845844730926481e-08,3.679527072600787e-07,14.0,0.0,5.737781524658203,4.056241777208117e-07,0,1.650606020575651e-07,5.706847797783767e-07,France,FRA,nouvelle-aquitaine,,,Linux-6.5.0-14-generic-x86_64-with-glibc2.35,3.10.9,2.3.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,-0.5922,44.8027,15.300750732421877,machine,N,1.0
2024-01-18T18:10:48,codecarbon,32884e98-e7f6-4299-aa54-4de4eb2fded3,6.216257333755493,2.2966055714098023e-06,3.6945149598919995e-07,14.0,0.0,5.737781524658203,2.4173155625661216e-05,0,9.906167291831026e-06,3.407932291749224e-05,France,FRA,nouvelle-aquitaine,,,Linux-6.5.0-14-generic-x86_64-with-glibc2.35,3.10.9,2.3.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,-0.5922,44.8027,15.300750732421875,machine,N,1.0
